,title,price,links,images
3083,"Lenovo 21CK001FUS 16"" WUXGA Non Touch Replacement LCD Laptop Screen Panel",113.99,https://www.ebay.com/itm/126648100973?_skw=laptop&hash=item1d7cd0a86d:g:Z7oAAOSwLmxmz1TL&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmjzuAGcfy1C%2BX%2FvzaX1KbF4qX3VRNSS2TEam1OZzENi%2Fk7efdvZ08miZM5QHHCDp2Fi9qIoQ1GjBjHD49eX9F8z7VJJ%2Fz8vPP8EciAwyiVqBinOw4P8twnYBckk5WkE8KQZwzeuvIQ2MXDVUae45UUIgabYqui%2B3zzjDOOSImo9frsiLf20BUjra04YdBYnJlMXANZ%2F41uqAul4FyZl4uESxOYOe%2FGW1fo5Zx2FS9ZRg%3D%3D%7Ctkp%3ABk9SR5Dty_fyZA,https://i.ebayimg.com/images/g/hYQAAOSwgPpnUMYP/s-l500.jpg
3084,"Lenovo 21FA0055US 16"" WQXGA Non Touch Replacement LCD Laptop Screen Panel",113.99,https://www.ebay.com/itm/126666521320?_skw=laptop&hash=item1d7de9bae8:g:UT0AAOSwCfxm31Qm&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKneVZiKjY%2B2D66Vvlntxn245Gwhu3jTPSU7kwY67MMgY0UwHkgVfyKliUsquC6uobllm751sWRw9AwyDjFwccw7OxGoR75xhutpPmBMydflFzg2d2qnf2k0t3DSx46OaRi%2BKRxaikq4n99X055X06ENhKhPAKXhT6ngMlnBWFfj%2BUYkJ1KCfjWy14N%2B8q%2FbggqJWZxAkVirn2CVD1OChF1vwF9JG6vq06GPXn2qVq%2FHPg%3D%3D%7Ctkp%3ABk9SR5Dty_fyZA,https://i.ebayimg.com/images/g/zc8AAOSwpkhnUMWu/s-l500.jpg
3085,"Lenovo 21KK0007EP 16"" WUXGA Non Touch Replacement LCD Laptop Screen Panel",113.99,https://www.ebay.com/itm/126633880786?_skw=laptop&hash=item1d7bf7acd2:g:Af8AAOSwseVmw5SX&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlRjDS9Regimu%2BgwmDIvrLvQBHPmANyPnOS7AyRS9nthElDEBbD5fvCoH1pAIF7kUNkhR3wDxN7RH3kWFoooenVHBKP7YylYc4vFDaOBEkiJw%2F94mJQSYAqKjNgM%2FK%2FrrnFulVhHxfRgD5twitAY3vT2uT4FkCgBvVx3IefPAxzauw9QN88QnNY1lChjoV85rqoD7nHUE9OvQSA4blqCSvpeVuyrrRFZOQRhXdD0GW%2BTg%3D%3D%7Ctkp%3ABk9SR5Dty_fyZA,https://i.ebayimg.com/images/g/wH0AAOSw6qdnUMX0/s-l500.jpg
3086,"HP L63685-001 60Hz FHD 15.6"" Non-Touch LCD Laptop Screen Replacement No Tab",66.49,https://www.ebay.com/itm/126813583180?_skw=laptop&hash=item1d86adb74c:g:2pAAAOSwxsxnULGo&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlnXLZcgUIUF%2FZiB9Oi7slsLCeX2hiQu1zzGvV0sI33dJf8pqQcKOn4rwlRmsfHrSBbp0XjKhs9WLclER307hQNSKxwqtcRmG%2FlRHIb6BadGDBdKdsRJZ5QBiViPQXo5xnYcWhOhiE3Nnvy0MnMMwivBX6s07RuvXt7Az0w4Z%2FhoxD%2F3F7G1VsTeMBtUWupJ2Y4erMQCsu3QV3HjQOzzZFOdj8Qk49f3g306se0608oEA%3D%3D%7Ctkp%3ABk9SR5Dty_fyZA,https://i.ebayimg.com/thumbs/images/g/V64AAOSwoctnPMjO/s-l300.webp
3099,LENOVO ThinkBook 14s IWL Laptop Core i5 FHD 1080P 1920x1080 8th Gen 16GB RAM p,1332.87,https://www.ebay.com/itm/156503194307?_skw=laptop&hash=item2470513ac3:g:kuIAAOSwduVnLk~J&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKknPmF3G%2FDnDE0%2F%2BF12it%2By%2FDXSj7v0JPqi7cFup5LHBMULYuhFMlSIz83KnxGM1SBuLal%2Bdft1ryC4QZGzr1FLTbkk6MiM0eBg905AJoGzhDNtbFeWgaouZ%2BTWIA0jpbFyfET2%2BbPVU8%2FFsHXKUFyKw1rnWyOJ22t4VeBXUXSZgPQ8%2BXQHepxKe7Jab2ooPElmEFLV5VuZ2MC0jEjSyPZ8jIRo6ePFZym1ax12urJUL8V7gKfvwyofdGNNynF0VfIFjkix6QumbqTxKRDtX2D%2F%7Ctkp%3ABFBMku3L9_Jk,https://i.ebayimg.com/images/g/q4YAAOSw~QpnUMWo/s-l500.jpg
3100,HP HP 15-FC000 Laptop Ryzen 7 FHD 1080P 1920x1080 2023 16GB RAM 256GB SSD I,630.09,https://www.ebay.com/itm/167074655994?_skw=laptop&hash=item26e66ceefa:g:VEEAAOSwDX5nLk-r&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkMcwercAfDcMxtJCcGBAyFbYErTAB6IYftp%2FQmJfrYeKqaDQNOAjeoA0AVMasDN%2FD%2FXesWWgZ63luT80aipPpOE3ltEYYyfTpOePQ3h%2BzRRHaNlGvpO8YDI9iU8GuBfo7sYgG6Mx9uTbA%2Bv%2BfnNJI5jxKIoT72h1W9k99KyLGXhRqSDoF5fqeXiyR4k4TDHc5nggUlq3wdPtHlyUe1DTCK07QgfnpMDPj4P4LJPNgGNj%2FJ0a8%2Ff1gLW1jajIiAyYyhMIXIA6EJqSg4LG2OfzZK%7Ctkp%3ABFBMtJPM9_Jk,https://i.ebayimg.com/images/g/fVgAAOSwI4JnUMVI/s-l500.jpg
3109,"Lenovo 82XF0013US 16"" WUXGA Non Touch Replacement LCD Laptop Screen Panel",113.99,https://www.ebay.com/itm/126633880836?_skw=laptop&hash=item1d7bf7ad04:g:Af8AAOSwseVmw5SX&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnRn1a40xppDYS1E2QOlpsr6ppbMCmzShBVQ9LwJIkylH7XFAX7vlw2QXgCqf45i5fXksjG0XQbarBqFaRAH6d4CwQA9zwbyQhpdtfnmYIqpZ2UC1x6iAOxIuLqAsAglVtY%2BAs3qMz5Zjow9gnA%2F%2B%2FKxpZtOD4w8%2FRNmeoM3bSPIlwHSdtwOLnAv9Utz1YVfovH35rRsRXy8B4NrOMj2HxEfrdIqNjZKU%2BA%2B%2FGGathZuNYBpFwCAcbC0NW8iVkqslldNQO09GyA6RJTbo5kElDp%7Ctkp%3ABFBMtpPM9_Jk,https://i.ebayimg.com/images/g/xkkAAOSwzXxnUMXP/s-l500.jpg
3113,"Lenovo Thinkpad L13 Gen 3 21B90010US 13.3"" Non-Touch LCD Laptop Screen",75.99,https://www.ebay.com/itm/126785856141?_skw=laptop&hash=item1d8506a28d:g:V64AAOSwoctnPMjO&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmgol9oyjqVbjABm%2FPOY4yeCNSV9jE3Hrs1iCSp4quXZtqv5Z%2BxNA5tZijyJZZ3ATsjfUq7DLF2uIJP5r86pTa2%2FBIbnz6uRhPyiGypRbaGXo6eBrLJfyI%2B2vJRsEErBdDvrdv9W9CkXzDmvXFVMs%2B3UcsXeTJJeK52QeRww2jN0mHn8UaoObfdncDykegF5tXcoC56Dkn381j%2BBUk%2B%2FiuV8MNSJFJlWDP9aOPLbOs2dFg7huygmFMmnYiqel%2FDyevPW79i8qt2Oao0o3uz1I3w%7Ctkp%3ABFBMtpPM9_Jk,https://i.ebayimg.com/thumbs/images/g/R5YAAOSwCGVcRg7M/s-l300.webp
3115,"Dell Inspiron 3525 15.6""  1920x1080 Ryzen 7 5825U 32GB 1TB SSD Windows 11 Home",819.99,https://www.ebay.com/itm/375246179800?_skw=laptop&hash=item575e6a4dd8:g:HrYAAOSwIdZlxrMs&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnqFzOtk3YCZwDtY%2FiBidAtcr3qCAlKArOkdDEgXHMFnjWfnjf%2BhO1W9W2%2BY%2BCSMk0GU3ybzjd%2BDCkZ2ovEVbS9MmG4Xmn390QsiVxZsozqc266WAJ4xkcxkRRWdV9dOKzq33zCLozkWi97kGCkvr7msLX40uQ6Wcwq9sh4Z999H4Nj5JyyCSxhoPxer4AYXbIMkA6Imc7oTKNstanEGvYi766JaSI3BPkUjXgRcBWvSVpFvefHt1CcujroruTZrVanVIsWremZH8loGlDxZT%2Fj%7Ctkp%3ABFBMtpPM9_Jk,https://i.ebayimg.com/images/g/8vQAAOSwXctnUMU9/s-l500.jpg
3120,DELL Latitude 5520 Business 15 15.6 Laptop Core i5 10th Gen 8GB RAM 512GB SSD N,1275.95,https://www.ebay.com/itm/167074628429?_skw=laptop&hash=item26e66c834d:g:fXcAAOSwiIZnLk-Q&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk5Foix1GqcNH6M7LoESyRpROMf0sD%2F9HFfZ7bZh84kpcYEBYROpjGvTEi6kE%2B32E2o%2FgP4QvDJPn%2BrBraAGBQRTMbsvdDNTyJebUW88cSEBYZ7DXU9fEDVWg0R9z9Y4kMoUupNtOhzNNyUyydZS0Sg%2BF1%2FGVowdRuU23Xet%2FqIaIN7GtAM0g8jY2Z01pMk%2BpKDIDBaTG5HsrT4YjSbhKXqq85Qvif3Fd3k%2BCaZTfHH2UE%2BtG7YfC8yg8Fd4MOAgR8kqW8ISptd8IXy8hTQPS6F%7Ctkp%3ABFBMtpPM9_Jk,https://i.ebayimg.com/images/g/SAIAAOSwLVJnUMU9/s-l500.jpg
3122,Dell Latitude L400 PP01S,21.44,https://www.ebay.com/itm/167082636993?_skw=laptop&hash=item26e6e6b6c1:g:eBYAAOSwa~BYY-w8&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKni2vMV5M%2F3wvAaaaoTgRFufmXFZnWYW41rb9gHPQgKEGW1PTHfpOUaMznbXY2eJ68J%2F8LlO1r6g67HLobThZehIeew9A%2BciQ%2BxWuwfejYz9aLha31nUm%2BzAouCJ0ilHAb90Y6nKuNVHU72oU0S%2F9ecOtUS7x3pAfprpaD9HgApwIh8048DNaF4lOWwhgCCqZ%2B%2FUEmIWTU50Uj3LRvtdh5WYqxk1OTyQ1co%2Bnrk1j%2Fdbw%3D%3D%7Ctkp%3ABk9SR7aTzPfyZA,https://i.ebayimg.com/thumbs/images/g/NH0AAMXQVs1RmmRN/s-l300.webp
3125,"LG Gram 16Z90P-K.AAE7U1 16"" Non-Touch IPS WQXGA Replacement LCD Screen Panel",123.49,https://www.ebay.com/itm/126581489444?_skw=laptop&hash=item1d78d83f24:g:w6UAAOSwr-hmmB0I&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnDC85bdBprRCltxYLZU9yHJ0i5V4Vpxt8WNa0E%2BM2yR4ahrbgRGCvdrdtNZfXvo4Kgc5rkQpYGvGgb58MR434RtRF7vzu5QV4VbKv6tVHoco7zO6YY1X7F8GooNFxiEXUGrcmWuS%2Bmu05pCOOTu3LWl9KVbzXizkQg1ElPekTXMGUgD%2BVE4NE9ycEsCg%2BWiDP1q9O9QnNhUnO2q6JsYgmBsPugGHCg33IoUBHo0%2BMVQw%3D%3D%7Ctkp%3ABk9SR7iTzPfyZA,https://i.ebayimg.com/thumbs/images/g/t-UAAOSwcP5jwSdx/s-l300.webp
3133,surface pro 8 i5 8gb 256gb,699.0,https://www.ebay.com/itm/355308364073?_skw=laptop&hash=item52ba076129:g:kfYAAOSwNuplhH7U&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkosLsU7Nn5SNoSlxLzuGHnb49NZhuunFFWmRsrcNT1WR4X7bkel%2F3KdrXrLeDZsBR9yBt1k0hzPQ18WLSSbpvxMW44cnjhn5EbjDdlCzGmJ6KLsheu2Xp%2FtGvjipNF%2BfjaX6nR52w3SlGOqCMyZmFKhSYkun3V00jlk92PS7GcFQWtGsaoSczdvR%2Frt%2BD%2BJnNOnzo5FRiluu3GXJoGd8QYXzPqE%2BG5l1r5%2B%2BE3YjrDpQ%3D%3D%7Ctkp%3ABk9SR7iTzPfyZA,https://i.ebayimg.com/thumbs/images/g/jEQAAOSwmrlUxjQH/s-l300.webp
3138,"Dell Latitude 7490 14"" HD i7-8650U 16GB DDR4 512GB SSD Win 10 Pro Laptop",252.0,https://www.ebay.com/itm/267086799797?_skw=laptop&epid=28055028769&hash=item3e2f9d23b5:g:AYwAAOSwdo5nUKd1&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnxXsz5cv2BYDQFJHGIzXWnqpkzzLK8ISRIzcuoYShyt%2FS2JdVw7ra371d%2BFn8uxtOwTTcfuuJwShQKAZTXHx5cY0RRFrN6AMu5spXtyyil1WK0R82S6hcWrGiPm0iEkw5imKW698S4vrVgS6y3weD3mj0iRSlENiHZ%2BTKw1sFWM37v%2FIJY0e5xH2otZcHLqkofB298G4u%2FgapiclDsy7QP7nWilcK5vaPnwqaB%2BpL9gGM3x1SsO3Xst34awG0bzWmbm597Yv%2Fl%2B3NoAxDOZoig%7Ctkp%3ABFBMuJPM9_Jk,https://i.ebayimg.com/images/g/2WEAAOSw-FVnUMU8/s-l500.jpg
3141,"MSI Summit 13 Copilot+ PC Evo 13.3"" Touchscreen 2-in-1 Laptop PC A2VMTG-016US",1699.99,https://www.ebay.com/itm/375827379859?_skw=laptop&hash=item57810eb693:g:ficAAOSwxypnPM7a&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlW5JT8p42frrFLZuKmB%2BFrBk3hLifL0bbYN3XYPKnHpONkAM0FF2%2BKpmuvaztIFs2Ea2qp%2FJpBbcUuYxb%2FKNF%2BD74kobLKWxqFZhxpbmccgtYwk97bKbYtvLcmFISifYCnLHyQX3EaJ4CsHMCLXU9XlD1JQX119qwVDW2LW%2BqINvYXI4cgEtgaX%2BfeO9rKXnZ9ELidLlVobKL0rhcbUVLVxKezvai7jgWNldtxPCqBTw%3D%3D%7Ctkp%3ABk9SR7iTzPfyZA,https://i.ebayimg.com/thumbs/images/g/9HwAAMXQgJRRBDlH/s-l300.webp
3174,LP170WQ1 SPE1 LP170WQ1-SPE1 LP170WQ1(SP)(E1) QHD 40 PIN IPS LCD Screen Display,123.49,https://www.ebay.com/itm/126494704093?_skw=laptop&epid=7065036676&hash=item1d73ac01dd:g:JrEAAOSwIzZmTgoB&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnX0bwxgXCxtdNEfVMz7PZ0NX8kF8MyShi3XkTYEcwWEnx2RLdrtcPOAq%2BNpLkHCRZGP8KjqDU0rEYrmTVG%2FyGmVjyG9%2FyXbBdpZmq72McDcEsxrXKH48BkS41r2Fo1iHTK%2FxNLx7JrtV5g3ionbSNCp4nO3l1CUcTcKnZFv%2BuKNDCjcOdobFCo7TBpF8yCeqiPNw%2FfjdSf7OTdDK9UHXyo23hg%2FsMqN8Nt%2FrhUxZ3rpCPLtQlMDnavOmL6fW8zMR0plhtcpP9LDNEP%2BV2zjUlm%7Ctkp%3ABFBMvJPM9_Jk,https://i.ebayimg.com/thumbs/images/g/j~4AAOSwhUtbU1id/s-l300.webp
3175,Dell Latitude E5470 Laptop - 2.4GHz i5-6300u 8GB 256GB SSD Webcam Wnd11 Pro,199.0,https://www.ebay.com/itm/275998732571?_skw=laptop&hash=item4042ce711b:g:S00AAOSwZ6djPFoF&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk6NUc3bvbGPLAVEtGXC6llaPIaHCzNGManJHkTfmyFvHjhPvryjmby0ijQGXiGyu6kybYafa6dMTdwu1trohhqxaR8MfDWwnomXRkjw0IKJx17m%2B0eYxuizyMmRwbgjLd55V53jGO%2Fc8PoOVwYHfkTvdtwnCg2LnoDR0qJBY1CQXxuZwaSYj41T%2Fh3N7eQJ%2Fu5GTY8vLd6VsXftUk32XqYZT5eXiFMbgKX64d92y7JemSzwW%2BZODS9MbkUGmflkkQnMuSkUIOc0YFL7wom%2BSkd%7Ctkp%3ABFBMvJPM9_Jk,https://i.ebayimg.com/thumbs/images/g/c84AAOSwh4NlT5ti/s-l300.webp
3176,"HP PROBOOK 455 15.6 INCH G10 15"" FHD RYZEN 7 7730U 512GB SSD 16GB W11P WiFi6",485.99,https://www.ebay.com/itm/296714606189?_skw=laptop&hash=item451591966d:g:ydQAAOSwcBpnUTQV&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkEUNm7kuKT5BD2qSIdq2lC916%2Fr9WDFYGmoAlXflRDPo6NM9ZOB%2FxzBLHf%2F71Lb9fTuhpt8%2BjzS%2B%2BAuVfBSPn73%2BlWWq%2BPQ5Oz%2BJ23RPYKMIBCLAuzED%2Fu8szRlt5URyqqWA2i5Nn4VR2PyCYF8Trp97ygiF1EblWHiwr9C6DbSr%2FTJul2hm86OMDfaxMuIqH%2FtPU%2BxznFsSW8PmggrTBSDHb0NeFinvSRHZuBguzgJh%2F7t68ocCI0pM%2B5n3m1aL9EI2UwtTjNLzUIxpcSYYAN%7Ctkp%3ABFBMpL_M9_Jk,https://i.ebayimg.com/thumbs/images/g/LhAAAOSw-CpX~gpB/s-l300.webp
3183,Laptop ASUS F5VL IN CONDITION - Sold Without Loader And Without HDD,42.21,https://www.ebay.com/itm/335074124246?_skw=laptop&hash=item4e03f961d6:g:t-UAAOSwcP5jwSdx&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKm9Xv1ObPYxctrS386VzaJ%2Bka%2FqsPrG3%2Fs2E2HjfI%2B45SknE28Ga0Wn%2FL4%2BRYJFx9SIu24roF7baLNmlaYuxRA2NlCvTWlCfFBV2Wk5tk4YqFu7KQnE3vgUdk0SF1mTMWmMY2DGQ8es7BHPP9WIEtXTcIELF6QpCd3HyFjWWmvKPfZ3tO2oDpau4Ui9T1igcbBFNmsNeoVXT%2BzgJpt%2BPLDI64H7pMKL1ak3%2FhAUFn4ZnA%3D%3D%7Ctkp%3ABk9SR6a_zPfyZA,https://i.ebayimg.com/thumbs/images/g/B7YAAOSwepdnTeUL/s-l300.webp
3189,Lenovo 21CQ002JUS 14inch WUXGA On-Cell Touch LCD Laptop Screen,113.99,https://www.ebay.com/itm/126626093895?_skw=laptop&hash=item1d7b80db47:g:5DcAAOSwoiRmvQEq&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm66oTMm3ps9epkvFfV9FOFinfU72trjoLgDtAPUE2zULij%2BszqaBbFTEiOALJmxEA0bVMVr6hNvbqXE7i0YFWjOIsAakNyeuom%2FZ8GdunEKiKnQTyeeECH%2BP2b8hHwKEIppe5Lsi0XQKWWbwZxZLMFG7fVkHogVoaLYb4s9G%2BwficuhckUHEHcE1Hmc0pX5CuzDqH5qBgwgHpF6JY5Nlgz%2FeJmsma0eL9aM1yQxbDFxe61F6gamhdu6fBn2NHOjGG8xBsS5r4IzhrzfTllsPwM%7Ctkp%3ABFBMpr_M9_Jk,https://i.ebayimg.com/thumbs/images/g/xoAAAOxySE9Q6AzV/s-l300.webp
3190,"Apple MacBook Pro A1278 8,1 13.3"" 2.3GHz i5 4GB 128GB 10.13 Grade B No AC/Batter",31.79,https://www.ebay.com/itm/375606538828?_skw=laptop&hash=item5773e4f24c:g:aQ0AAOSwd7FmBvz~&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmwEuzLSkoda%2Bia2rnaVaai5O4UH%2FW6PDYzceo8a3EV%2FhzhMYEs90HSaBKOHEHxo79sySuVNOjse%2FFw3%2BnzSvt%2BCL2qRY4RWtd9bQv58UU7HAVoahv6lEyjr5AYdKJezaCKUdDZ1jtvEaePosNLUZBj6xKM%2BUZfQ3QTzTlnyfyny1DLstQEDYQmRZIbJXySlQ68Sixtjpd9hyYjcb9IZoPQiTnYCrRdAPPsyT4u27iEuzjgUgkGQVy1yTDvIJRWXpfujFFBkbPLEO44owcvPu7l%7Ctkp%3ABFBMpr_M9_Jk,https://i.ebayimg.com/thumbs/images/g/y40AAOSw7A1iYZ4c/s-l300.webp
3193,Original Battery ASUS A41N1308 X451 X551 X451C X451CA X551C X551CA New,138.3,https://www.ebay.com/itm/325331326509?_skw=laptop&hash=item4bbf42162d:g:j2kAAOSwlHRXIzyC&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkEPlD20aOaX8y5i3IXfbzhEalOmugBbb%2Fb0ZqdvwaDRQI4jZKF%2BXQh0TMUBL9ZXLzsm9ZWWVLSGMGm%2B9IWe0fEKCoBgVpbRto1o7j14E7698F5zo4yzKkViVdVlUVVJupMTIh5XCJEu%2Fjg6uPxJeolgW5Qm7HxMYIZeAiVUP4ZwGoId%2Be%2F55LS5EZMYbeDj7Ah1haBySmZHYG10ywFGf0GJFyJzYPITzxuV1vk4ofF7DEvBDP0nhpVNtDumttKyJBysUo4TuOsNp7w2csGAlFC%7Ctkp%3ABFBMpr_M9_Jk,https://i.ebayimg.com/thumbs/images/g/Af8AAOSwseVmw5SX/s-l300.webp
3194,"New HP 15.6"" HD Laptop Core i3-1005G1 4GB 128GB SSD Webcam HDMI 15-dy1024wm",294.95,https://www.ebay.com/itm/164375202549?_skw=laptop&epid=20037696105&hash=item2645868af5:g:P-0AAOSwZwRfWELo&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk3dIrObU%2FI9a6os0%2BZsTefPX5ICEReeH%2FxtjlW4uTEyqDoalv1x3Z9Mj9c5xlU10lpsDUNMeaHolh9VdhLkGmAiEbrWXP9mm5NJLo9ven5LCMQGZy8YLe2mS42W6blDzJxJNigjfbQDxrMbKkd0qpjEdo6rr%2BLWRvoHPcaQoyKKzmmv5LREXBPfZV4MjC61ljRtkB%2Fuh1K9RkpWCMWimq52J1ja40YzgOtSbMfk9ppnFGsj257jjlN67rJiVl1Mv8%2FJ2FTdsMF0o32Tj3d5B06%7Ctkp%3ABk9SR6a_zPfyZA,https://i.ebayimg.com/thumbs/images/g/2pAAAOSwxsxnULGo/s-l300.webp
3195,surface pro 8 i5 8gb 256gb,699.0,https://www.ebay.com/itm/355308364073?_skw=laptop&hash=item52ba076129:g:kfYAAOSwNuplhH7U&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmkkly8ERwUM4B6NObEEhBUhT8nHKqB25zGkSYmb6x3CqJRxizsaGcnARODfufCEzqDtHNc1m3RkbuN7YVK52Lq6AqFQtG9crv9ScKMkOSPa%2BpTwcE69BIetdEae1%2FHSnUx54kSBoUy54uDKhFkHlIO%2FbDg7tZU9lcTf7MujXbxpMktc1v52QJwJ7w6KxOVSrdJc41mSdXQF1LYeYWZJXAYtrq%2BZOR56jIbcmbaIDl3j8NQ0XokwhGKFuifDFGcWqohnNs69eEmBgyX08xnz4I9%7Ctkp%3ABk9SR6a_zPfyZA,https://i.ebayimg.com/images/g/vh4AAOSwXuhnUMWF/s-l500.jpg
3196,Genuine Dell G35K4 MK1R0 MR90Y N121Y PVJ7J Battery New In France,115.85,https://www.ebay.com/itm/382735155719?_skw=laptop&hash=item591ccb0207:g:cWMAAOSwuMZZB2QT&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlx6uba3e7Xw0oI5LuICKvH8DzomyNhClnZYP0FRUN1xBJNJ6TKkkjesB9R%2Bq9%2B7jBpE7il2q7vJfrRakVpeF04eEgYoO9w1LXBPdSD26OgZbZnQ0i7S7q6BMOeCiDDYIYvnrXsYaTv8LTjJ2zsBgxDkg7PydiRsVw6072zZBlTWBWk3ss9NJg%2BR4fuHdwjWipmyI6TIA%2BOdgTS2PITx10i1LPHiMyY1uo5ikYnReLugzE7RVtClOe4OnOf%2FR1GU3HPmPR8%2BZjCzZuLi5vdfSb%2B%7Ctkp%3ABFBMpr_M9_Jk,https://i.ebayimg.com/images/g/QRUAAOSw4V9nUMWB/s-l500.jpg
3205,DELL Latitude 5400 Business 14 Laptop Core i3 8th Gen 4GB RAM 500GB HDD P,455.89,https://www.ebay.com/itm/167074636877?_skw=laptop&hash=item26e66ca44d:g:5TgAAOSwAiFnLk8m&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlaE9vUI3yW48UPHhynQk7cizKySphgvzkb9XuYDe9jH0IQY1pUPYhAndnPjtXN%2FSQJ1WxKIBAjycRX2%2BhwKDQEWS7Fc6wBCIsUzqdJdGvM8HjLBUuC9KCPutKj%2F7vgyvvN1oU%2BswW9jw7WHnSkBYxhAoQFlZXzMFet6VhZ9ghBa2IaLP%2BtoRP2VcaqvoyMfB%2BxErnqEtNDBh1l1%2BEmWjRaBfburNmHWjVpa0YRma4QCkJp2skjyoVinlsdMx1y4iYhqo%2BzVNQYhVQn%2FViSGHAh%7Ctkp%3ABFBMqL_M9_Jk,https://i.ebayimg.com/images/g/KzgAAOSwIcRnUMUw/s-l500.jpg
3206,HP HP 15-FD000 Laptop Core i5 2024 16GB RAM 256GB SSD e,1057.73,https://www.ebay.com/itm/156503207447?_skw=laptop&hash=item2470516e17:g:yKkAAOSwErdnLlA4&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlj%2FkvDxSRZiKbKIDSi7wMuAXJY%2FCq8db8Ja7haFlWgmqSZ1EOKzzXMP41%2Bh1YJn5PamGICH%2BRT%2B1nb1mLmUQeWYl1O00D9bWj3hKzd7UMO2BEBYBXWYl0zgbeLBO5%2FJbrylHrgZRQg7LFJgl%2B06xjPgaMUjvyxA02%2F6pW3%2F4wkkHNPPK8xbJH7z6rRjwE%2FOr8818a84nVc7PPNRb%2B0DFEebka4OkIJZBzLILEMJltPivuZKfAHFd7%2B5F7tvFuhjkJA44IDXUGoA0SwqBdfMg5E%7Ctkp%3ABFBMqL_M9_Jk,https://i.ebayimg.com/images/g/NnwAAOSwrvVnUMXQ/s-l500.jpg
3217,"Acer Aspire 5560 15.6"" Laptop NO RAM-NO HDD-FOR PARTS OR REPAIR",55.0,https://www.ebay.com/itm/234528546730?_skw=laptop&hash=item369afd9faa:g:y40AAOSw7A1iYZ4c&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm0IhCurBR5uDJa9SrrMfCYlIXb%2FsZ--%2FqaW2B7A3gz8czq%2BwrHMdezauAG4%2BV7j%2F09wEEg4kWF2TlxMTz1kS1%2B%2Bw3xFzIFIlkDl4%2Fh9WQWw9AKQxX3gVpHH2VzIioGC7eZsz1S1lqYRhDfXfcW7lLiicEgnGaLmMpa%2FNd6EFXpGS2blQzACmI8X8Mmb8jIdflkuzAAr0n7%2B2yhfXFmAocpM5QwrbRcTvXoNOzckyvHg%2FLDhZ72GmrinH3DtBoZCH6%2BwpZmmjgwNLCZbk9JBoTb%7Ctkp%3ABk9SR6q_zPfyZA,https://i.ebayimg.com/images/g/8vQAAOSwXctnUMU9/s-l500.jpg
